registro;data;BRL;quartos;banheiros;casa_m²;lote_m²;nº_pavtos;frente_mar;visao;condicao;padrao;subsolo_m²;construcao;reforma;lat;log
2222059064;2015-03-18;1496250.0;4;2;1870;22072;1;0;0;3;7;800;1959;0;47.3775;-122.165
7781600100;2014-09-05;7028437.5;3;3;2730;38869;2;1;4;3;9;790;1963;2001;47.4857;-122.361
4047200265;2014-08-11;1706250.0;2;1;1100;17817;1;0;0;3;7;480;1980;0;47.7728;-121.9
2125059013;2015-04-20;8767500.0;5;4;4320;40816;2;0;0;4;11;0;1997;0;47.644;-122.185
2011400583;2014-06-06;2110500.0;3;3;2700;9994;1;0;3;4;7;1350;1959;0;47.397;-122.321
3526039160;2014-08-14;5775000.0;3;3;3700;16857;1;0;0;3;10;1530;2000;0;47.6956;-122.392
8718500495;2014-07-30;1968750.0;4;2;2190;9225;1;0;0;4;7;940;1959;0;47.7396;-122.256
3815500165;2014-09-11;2079000.0;5;3;2840;12253;1;0;0;3;7;1420;1960;0;47.7618;-122.253
5104450690;2014-07-16;1680000.0;4;3;2610;9077;1;0;0;4;8;1300;1987;0;47.4612;-122.147
1423600300;2014-11-17;1312237.5;3;2;1090;7698;1;0;0;5;7;0;1966;0;47.4553;-122.174
1796100015;2015-04-23;3543750.0;4;4;3090;100835;2;0;0;3;9;0;1999;0;47.3087;-122.088
3585900495;2014-11-10;6562500.0;3;3;3670;18505;1;0;4;3;10;1140;1983;0;47.7588;-122.376
3790700110;2014-12-01;1181250.0;4;3;1700;6031;2;0;0;3;8;0;1994;0;47.3582;-122.191
2461900375;2015-04-14;3596250.0;4;3;2770;6000;2;0;0;3;8;370;1993;0;47.5536;-122.383
426059055;2014-10-03;3255000.0;3;2;2410;35236;1;0;0;3;8;0;1980;2001;47.7651;-122.166
1769600147;2014-07-31;2507347.5;3;4;2260;7701;2;0;0;3;8;500;2000;0;47.5053;-122.377
1568100386;2014-06-30;1942500.0;3;1;1320;7341;1;0;0;3;7;0;1982;0;47.7367;-122.295
3425059206;2014-06-24;3806250.0;4;3;2650;18295;2;0;0;3;8;0;1986;0;47.6075;-122.154
3023049256;2014-06-04;2047500.0;3;1;1240;11108;1;0;0;4;7;0;1952;0;47.4465;-122.354
4019301500;2014-08-28;2661750.0;3;3;2210;11585;1;0;0;4;7;700;1958;0;47.7574;-122.279
402000115;2014-11-22;1383375.0;3;2;1540;6273;1;0;0;4;6;770;1951;0;47.5305;-122.277
7137960110;2015-03-06;1491000.0;4;3;2040;7145;1;0;0;3;8;550;1994;0;47.3275;-122.171
1454600266;2014-10-27;4856250.0;4;4;4420;9492;2;0;1;3;9;1000;1962;2005;47.7211;-122.283
3335000025;2014-11-12;2457000.0;3;2;1570;6300;1;0;0;3;7;750;1953;2005;47.5565;-122.275
7504050090;2015-04-12;3780000.0;3;3;2820;14250;2;0;0;3;11;0;1991;0;47.6396;-122.054
408100110;2014-06-12;2000250.0;3;2;1800;6000;1;0;0;5;6;900;1950;0;47.7505;-122.317
5701700011;2014-05-23;5512500.0;3;4;4380;42769;2;0;0;5;11;0;1983;0;47.7167;-122.109
4054500590;2014-06-26;4777500.0;4;4;4040;50479;2;0;0;3;11;0;1987;0;47.7196;-122.048
984200590;2015-03-10;1653755.25;3;2;1500;10230;1;0;0;2;7;0;1968;0;47.4349;-122.168
9353300090;2014-07-31;1890000.0;3;2;1630;10723;1;0;0;5;7;0;1959;0;47.4898;-122.133
1565950090;2015-03-05;1617000.0;4;3;2020;7277;2;0;0;3;8;0;1993;0;47.4318;-122.19
4137000110;2014-07-25;1785000.0;3;3;2270;7917;2;0;0;3;8;0;1986;0;47.2643;-122.22
2726059100;2014-09-09;4987500.0;4;3;2980;44431;2;0;0;2;10;340;1981;0;47.7154;-122.161
439000090;2015-03-23;2963625.0;4;3;1950;6000;1;0;0;3;7;600;1961;0;47.6909;-122.301
7788000100;2015-02-06;2063250.0;4;2;1790;11801;1;0;0;4;8;0;1974;0;47.5172;-122.17
1723049567;2014-07-30;787500.0;3;1;1320;24684;1;0;0;3;7;0;1979;0;47.4771;-122.322
621069039;2015-02-20;1716750.0;4;3;1620;106722;1;0;0;3;8;420;1980;0;47.3394;-122.091
6806300750;2015-03-18;2335725.0;4;3;3120;7448;2;0;0;3;9;0;1998;0;47.3645;-122.126
1898900100;2014-07-22;1601250.0;4;3;2100;14773;2;0;0;3;8;0;1998;0;47.3045;-122.391
6072400820;2014-09-26;2756250.0;3;2;1520;7875;1;0;0;5;8;0;1969;0;47.5569;-122.176
1922059396;2015-04-04;1732500.0;3;3;2410;17424;1;0;0;3;7;780;1978;0;47.3741;-122.218
9264910900;2014-11-17;1551375.0;4;3;2830;7350;1;0;0;3;8;1140;1982;0;47.3088;-122.341
5561300750;2014-07-25;2719500.0;4;3;2640;34870;1;0;0;3;8;870;1977;0;47.4688;-122.009
9407111220;2015-05-04;1590750.0;2;1;1020;9200;1;0;0;3;7;0;1978;0;47.4461;-121.769
1332200110;2014-07-08;1575000.0;4;3;2200;8065;2;0;0;3;7;0;1998;0;47.4042;-122.213
2207200820;2014-10-15;2168811.75;3;2;1420;7520;1;0;0;4;7;0;1956;0;47.601;-122.134
1245001220;2014-10-16;3932250.0;4;2;2040;11850;1;0;2;3;7;1020;1959;0;47.6891;-122.208
723049333;2015-04-05;1496250.0;3;2;1490;10367;1;0;0;3;7;480;1957;0;47.4973;-122.347
8665900336;2014-07-17;1890000.0;3;2;1930;15540;1;0;0;3;8;670;1958;0;47.7675;-122.307
1591000015;2015-05-05;1365000.0;3;1;1200;6615;1;0;0;4;7;0;1954;0;47.5168;-122.351
7972601270;2014-05-30;1937250.0;3;2;1550;8509;1;0;0;3;7;400;1959;0;47.5299;-122.344
1221039156;2014-08-15;1443750.0;4;3;2180;11132;1;0;0;4;8;560;1978;0;47.3187;-122.367
1839500115;2014-07-12;1680000.0;4;2;2220;6811;1;0;0;4;7;950;1961;0;47.5059;-122.193
4389201064;2014-07-03;4252500.0;3;2;1520;9041;1;0;0;4;7;0;1954;0;47.6158;-122.213
1545805820;2015-04-14;1438500.0;3;2;1590;7620;1;0;0;4;7;500;1984;0;47.3655;-122.048
273800100;2014-12-19;1259475.0;4;2;1480;9523;1;0;0;3;7;360;1959;0;47.3732;-122.217
7663700654;2014-12-14;2362500.0;4;2;1860;7808;1;0;0;3;7;780;1953;0;47.7314;-122.3
3751606513;2014-06-30;1382850.0;4;2;1360;60548;1;0;0;3;6;400;1960;0;47.2718;-122.265
399000025;2015-04-15;1391250.0;3;1;1360;5967;1;0;0;3;6;0;1954;0;47.4973;-122.256
7130300785;2014-06-16;2194500.0;4;3;2360;6250;1;0;2;3;7;900;1960;0;47.512;-122.249
5556300076;2015-04-23;7573125.0;3;3;2630;9705;3;0;2;4;8;0;1987;0;47.6485;-122.121
3421069118;2014-11-20;1559250.0;2;2;1280;37373;1;0;0;4;7;0;1996;0;47.2631;-122.019
7280300042;2015-04-01;3412500.0;4;3;2330;7220;2;0;1;3;8;730;1988;0;47.7764;-122.386
9368700031;2014-05-09;1023750.0;2;1;720;18000;1;0;0;3;6;0;1950;0;47.5054;-122.261
3223069118;2014-06-16;2908500.0;3;4;3380;108900;2;0;0;3;9;680;1999;0;47.4316;-122.075
2522029039;2014-09-29;2887500.0;3;2;3650;843309;2;0;0;4;7;0;1991;0;47.3627;-122.496
7977200590;2015-02-19;3675000.0;3;2;1640;4590;2;0;0;5;7;0;1951;0;47.6846;-122.294
1568100215;2014-10-07;1653750.0;2;1;1030;8576;2;0;0;5;6;0;1952;0;47.7352;-122.295
7201800300;2014-09-09;2086875.0;3;2;1300;8480;1;0;0;3;7;0;1969;0;47.6991;-122.13
3876312350;2014-12-02;2446500.0;4;3;2170;8050;1;0;0;3;7;950;1976;0;47.7354;-122.174
5014000215;2014-08-18;2383500.0;2;1;880;6731;1;0;0;4;7;0;1950;0;47.5694;-122.395
2126079014;2014-05-12;2835000.0;4;3;2540;228254;1;0;0;3;8;1090;1990;0;47.719;-121.912
1445500100;2015-05-11;4725000.0;5;3;2510;35691;1;0;0;3;9;0;1967;0;47.6435;-122.154
4270600025;2014-05-13;1286250.0;5;2;2020;7902;1;0;0;3;7;800;1962;0;47.51;-122.327
3546000490;2014-10-07;1522500.0;3;2;2060;7251;1;0;0;3;7;710;1987;0;47.3569;-122.175
5162100820;2015-05-04;1811250.0;4;3;2420;11481;1;0;0;3;8;1050;1985;0;47.341;-122.318
6113400047;2015-03-31;2782500.0;4;3;2410;14985;1;0;1;4;7;460;1965;0;47.4278;-122.343
7460000015;2014-06-20;1065750.0;3;1;1150;7156;1;0;0;4;6;0;1953;0;47.4864;-122.317
7686203275;2015-02-27;735000.0;3;1;1240;8000;1;0;0;4;6;200;1954;0;47.4204;-122.316
5119010090;2014-05-10;2886975.0;5;3;3060;7015;1;0;0;5;8;1460;1979;0;47.5052;-122.372
3336001911;2014-07-28;1674750.0;2;1;960;4400;1;0;0;4;7;0;1951;0;47.5269;-122.264
1922059445;2014-06-23;1902075.0;3;3;2430;15264;2;0;0;3;8;0;1997;0;47.3805;-122.208
7203600750;2015-04-27;2210250.0;3;3;1930;4505;1;0;3;4;7;490;1973;0;47.3459;-122.326
3324069058;2014-08-28;3360000.0;3;3;2790;31798;1;0;0;5;8;1140;1953;0;47.5241;-122.039
7345310100;2014-12-08;1249500.0;4;2;1650;6900;1;0;0;3;7;740;1978;1993;47.2802;-122.211
6398000011;2014-06-02;4142250.0;3;3;3740;39640;2;0;2;3;10;0;1991;0;47.4036;-122.462
5460600110;2015-04-23;5512500.0;6;4;5310;12741;2;0;2;3;10;1710;1967;0;47.5696;-122.213
8645501091;2015-03-11;1364737.5;4;2;1400;7920;1;0;0;3;7;0;1963;0;47.4658;-122.184
8099800590;2014-06-20;2394000.0;3;2;1440;28516;1;0;0;4;7;0;1975;0;47.5829;-122.005
339600090;2014-09-25;1942237.5;3;3;1360;3718;2;0;0;3;7;0;1987;0;47.6827;-122.097
3522029031;2014-05-16;1909687.5;3;2;1726;197326;2;0;0;4;7;0;1982;0;47.3484;-122.505
725079058;2014-08-11;3071250.0;3;2;2220;216493;1;0;2;3;8;0;1989;0;47.6624;-121.951
104530110;2014-10-08;1407000.0;3;3;1850;6676;2;0;0;3;7;0;1986;0;47.3103;-122.36
8665900291;2015-02-25;2829750.0;4;3;2340;19850;2;0;0;3;9;0;1993;0;47.7672;-122.306
8965500820;2014-07-02;4467750.0;5;4;3760;9792;2;0;0;3;9;1210;1984;0;47.5654;-122.115
1024000100;2015-04-08;4725000.0;3;3;1920;7200;2;0;2;3;10;140;1997;0;47.5709;-122.408
4040800090;2014-05-06;2047500.0;3;2;1260;6500;1;0;0;4;7;0;1966;0;47.6224;-122.116
3432500215;2014-06-10;1811250.0;3;2;1540;6909;1;0;0;4;7;620;1955;0;47.7451;-122.313
9297300740;2014-11-18;3378375.0;6;6;3600;3960;2;0;0;3;7;1200;1971;0;47.5656;-122.372
3290800215;2014-07-30;2808750.0;2;1;980;4120;1;0;0;3;7;150;1950;2014;47.6815;-122.291
3275880100;2014-11-13;3675000.0;4;3;2580;15031;2;0;0;3;9;0;1999;0;47.6895;-122.094
1432701380;2015-04-07;1380750.0;3;1;1250;7560;1;0;0;3;6;0;1959;0;47.4493;-122.173
1388600110;2014-08-21;1286250.0;3;2;1490;7929;1;0;0;3;7;0;1989;0;47.2875;-122.218
1061500110;2015-04-23;1260000.0;3;1;1030;15264;1;0;0;4;7;0;1962;0;47.5016;-122.168
7555210100;2014-11-17;4620000.0;4;3;2560;7961;1;0;2;4;8;1110;1975;0;47.6499;-122.199
9407150100;2014-06-25;1496250.0;3;2;1460;6377;1;0;0;3;7;0;1995;0;47.3679;-122.02
6414100721;2015-04-16;2139375.0;2;1;770;6017;1;0;0;3;7;0;1950;0;47.7223;-122.321
4022900569;2014-10-17;2126250.0;3;2;1900;10454;1;0;0;3;7;510;1978;0;47.7748;-122.291
2320069364;2014-10-16;1942500.0;3;3;2490;18525;2;0;3;3;8;0;1995;0;47.2119;-122.001
4331400090;2014-05-28;1417500.0;3;2;1430;8960;1;0;0;4;6;0;1953;0;47.4759;-122.349
3886902870;2014-05-27;4200000.0;4;3;2680;7200;1;0;0;3;8;1300;1952;2013;47.6835;-122.187
2581900165;2014-10-21;5932500.0;4;4;4300;8406;2;0;1;3;11;720;1987;0;47.5396;-122.214
619000100;2014-07-24;2199750.0;3;2;2140;15030;1;0;0;4;7;570;1958;0;47.4181;-122.338
4178700100;2014-07-15;6090000.0;4;3;4240;43995;2;0;0;3;10;0;1989;0;47.6008;-122.044
3885805325;2014-07-31;3727500.0;4;3;2090;8064;2;0;0;5;7;0;1967;0;47.6829;-122.195
1137300690;2015-02-20;1941975.0;4;3;2820;33750;2;0;0;4;9;0;1984;0;47.7387;-122.096
203600590;2014-06-27;3365250.0;4;3;2770;63118;2;0;0;3;9;0;1997;0;47.6622;-121.961
7745500015;2015-03-18;2115750.0;3;1;1400;6879;1;0;0;3;7;0;1951;0;47.7508;-122.286
5452800645;2014-09-22;4541250.0;4;3;2260;13600;1;0;0;4;8;490;1974;0;47.5436;-122.233
1023079147;2014-08-20;3425625.0;4;3;2220;130244;2;0;0;3;8;0;1989;0;47.4989;-121.9
7972601250;2015-02-04;1890000.0;6;3;2850;15240;1;0;0;3;7;1000;1962;0;47.5288;-122.345
421000215;2015-04-16;1092000.0;2;1;700;5100;1;0;0;4;5;0;1953;0;47.4957;-122.168
4054520100;2015-02-10;4714500.0;4;3;3700;63991;2;0;0;3;10;0;1992;0;47.7319;-122.051
3579700015;2015-02-27;1548750.0;4;2;1400;11934;1;0;0;3;7;350;1961;0;47.7346;-122.244
9310300215;2015-05-06;3425625.0;4;2;3130;18253;2;0;0;3;7;0;1978;0;47.7402;-122.348
3905081800;2014-07-25;2940000.0;4;3;2170;5764;2;0;0;3;8;0;1992;0;47.5673;-121.999
7236100025;2015-05-04;1470000.0;3;1;1020;8400;1;0;0;4;7;0;1957;0;47.4905;-122.18
3223059015;2015-04-10;2086875.0;3;3;1860;44093;1;0;0;3;7;0;1978;0;47.4381;-122.188
1726069064;2015-03-24;1995000.0;2;1;1140;75132;1;0;0;3;7;0;1956;0;47.7349;-122.074
1423089162;2014-10-31;2183475.0;3;3;1670;22703;1;0;0;3;7;360;1988;0;47.4708;-121.756
2322059039;2014-08-21;1249500.0;3;1;1470;32670;1;0;0;3;7;450;1958;0;47.3811;-122.144
2023049245;2014-08-20;1554000.0;4;2;1370;9750;1;0;0;3;7;300;1953;0;47.4718;-122.323
1036400110;2014-07-02;3176250.0;3;3;2080;12134;1;0;0;4;8;550;1973;0;47.6315;-122.102
3876312490;2015-04-14;2283750.0;4;3;1910;8400;2;0;0;3;7;0;1975;0;47.7352;-122.175
1591600044;2014-10-10;2147250.0;4;4;3140;10752;2;0;0;3;7;840;1992;0;47.5022;-122.363
7201800090;2015-01-06;2126250.0;3;1;1250;7280;1;0;0;3;7;0;1975;0;47.6986;-122.129
2473410690;2014-06-23;1701000.0;4;2;2110;7208;1;0;0;3;8;940;1975;0;47.4464;-122.129
7300410110;2014-05-19;2047500.0;4;3;2490;8290;2;0;0;3;9;0;1999;0;47.3305;-122.171
7852000110;2014-09-03;2317875.0;3;3;2360;4670;2;0;0;3;7;0;1998;0;47.537;-121.871
4302200590;2015-03-09;1968750.0;3;3;1770;5146;2;0;0;3;7;0;1992;0;47.5263;-122.356
8635750090;2014-06-02;3509625.0;4;3;2710;5500;2;0;0;3;9;0;1999;0;47.6027;-122.023
7631800025;2014-06-06;5433750.0;4;4;3450;11240;2;0;3;4;10;1020;1960;2001;47.4556;-122.372
2432000110;2014-05-07;3979500.0;4;3;2410;9549;1;0;0;4;7;630;1956;0;47.6503;-122.197
824059140;2014-05-27;4986870.0;4;3;2290;10687;2;0;0;3;9;0;1978;0;47.5878;-122.202
7805450110;2014-05-06;3864000.0;4;3;2290;12047;2;0;0;4;9;0;1988;0;47.5599;-122.105
425069147;2015-03-13;3202500.0;4;3;2240;45738;2;0;0;3;7;0;1988;0;47.687;-122.047
9201000100;2015-04-14;4016250.0;3;3;2300;9752;2;0;2;3;8;0;1968;2003;47.5825;-122.076
4358700100;2014-12-02;2441250.0;3;3;1450;5175;1;0;0;3;8;420;1995;0;47.7082;-122.338
3905100740;2014-06-08;2835000.0;4;3;1780;4169;2;0;0;3;8;0;1994;0;47.5695;-122.006
7379700051;2015-04-10;1968750.0;3;2;1590;14766;1;0;0;3;8;0;1963;0;47.5902;-122.147
4242900215;2014-06-18;3391500.0;5;3;2870;4461;1;0;0;3;7;1220;1976;0;47.675;-122.39
6648150090;2015-01-08;6273750.0;4;4;4050;9517;2;0;0;3;11;690;1990;0;47.5769;-122.215
1169000057;2014-10-06;5906250.0;6;5;3100;9378;3;0;2;3;11;0;1978;0;47.6381;-122.314
4037200735;2015-04-14;2257500.0;4;2;2070;9120;1;0;0;4;7;820;1958;0;47.6045;-122.123
7663700551;2015-04-07;1764000.0;3;2;1060;11765;1;0;0;4;6;0;1951;0;47.7333;-122.302
3885802970;2014-12-03;4344375.0;3;3;1810;7200;1;0;0;5;7;500;1960;0;47.6885;-122.211
3021049140;2015-03-25;1575000.0;4;3;2890;17349;2;0;0;3;8;0;1994;0;47.2822;-122.34
5249801720;2014-11-13;2178750.0;3;3;1280;5040;2;0;0;4;7;0;1985;0;47.5611;-122.276
2724049146;2015-03-17;2205000.0;3;1;1060;6000;1;0;0;3;8;0;1954;0;47.5427;-122.275
8074200100;2014-10-15;1396500.0;3;2;1120;8250;1;0;0;4;7;0;1957;0;47.4905;-122.179
3362401295;2015-03-30;3307500.0;2;2;1260;5300;1;0;0;4;7;420;1951;0;47.6809;-122.348
3303230110;2014-08-04;2226000.0;3;2;1430;6818;1;0;0;5;7;0;1972;0;47.7271;-122.196
1522600100;2014-06-04;3990000.0;4;3;2730;36183;2;0;0;3;9;0;1986;0;47.7036;-122.127
6646200090;2014-08-19;3412500.0;4;4;3270;15704;2;0;0;3;9;1160;1990;0;47.6256;-122.042
2522059112;2014-05-07;1304625.0;4;2;1720;10018;1;0;0;5;7;0;1960;0;47.3614;-122.119
3205100110;2015-04-21;1992900.0;3;2;1270;12420;1;0;0;4;7;0;1962;0;47.5387;-122.179
6414100025;2014-07-21;2824500.0;4;3;3260;10032;1;0;0;3;8;1300;1978;0;47.7203;-122.323
3529000930;2014-06-16;2782500.0;4;3;2050;6360;2;0;0;3;8;0;1988;0;47.5641;-122.011
4141400100;2015-01-20;2861250.0;4;3;2050;9720;2;0;0;3;8;0;1967;0;47.5911;-122.119
9562200090;2014-06-24;4856250.0;4;3;3580;35261;2;0;0;3;10;0;1985;0;47.7577;-122.134
7399800110;2014-12-09;2966250.0;4;3;1960;48787;2;0;0;4;9;0;1983;0;47.7484;-122.111
4040800600;2014-06-09;2635500.0;3;2;1300;8800;1;0;0;4;8;0;1963;0;47.6199;-122.116
8944290090;2014-06-23;1225875.0;3;3;1650;2958;2;0;0;3;7;0;1985;0;47.3916;-122.167
8091410930;2015-03-23;1506750.0;3;3;1710;10341;2;0;2;3;7;0;1986;0;47.3494;-122.171
3313600266;2015-02-13;997500.0;3;1;1180;8775;1;0;0;3;7;0;1966;0;47.2848;-122.223
9508850100;2014-11-03;3496500.0;3;3;2780;31510;2;0;0;3;8;0;1979;0;47.67;-122.024
31000165;2014-09-11;7822500.0;5;4;3620;7821;2;0;2;3;10;830;1958;2010;47.5738;-122.215
4123810090;2014-09-09;2063250.0;3;3;2140;10256;2;0;0;3;8;0;1987;0;47.3751;-122.044
1180500100;2014-09-24;1853250.0;4;3;1920;4627;1;0;0;3;8;910;1998;0;47.5003;-122.23
644200090;2014-07-15;4835250.0;3;3;2380;11200;1;0;0;4;8;0;1963;0;47.5873;-122.193
6817801030;2015-04-22;1470000.0;3;1;1160;10881;1;0;0;2;7;240;1983;0;47.6339;-122.033
8651440740;2015-01-21;1149750.0;3;2;1740;5200;1;0;0;4;7;680;1977;0;47.3657;-122.094
1954430190;2014-08-08;2772000.0;4;3;2050;7171;1;0;0;3;8;510;1988;0;47.6194;-122.042
1370801585;2014-06-03;5118750.0;4;3;2290;5350;2;0;0;4;9;170;1958;0;47.6428;-122.411
7501000130;2014-05-05;4204546.5;5;3;3180;13806;2;0;0;4;10;0;1990;0;47.652;-122.182
4178300130;2015-04-13;4987500.0;7;4;3470;16264;2;0;0;4;9;0;1980;0;47.6203;-122.149
9201300050;2014-08-14;9712500.0;5;3;2800;8442;2;1;4;3;9;0;1963;2001;47.5784;-122.076
3816300095;2014-05-14;1627500.0;3;1;1050;9876;1;0;0;3;7;0;1953;0;47.7635;-122.262
7399301100;2014-12-04;1653750.0;3;2;1480;6800;1;0;0;4;7;0;1968;0;47.4633;-122.188
7811000020;2014-11-13;2572500.0;3;2;1660;8208;1;0;0;4;8;0;1965;0;47.5919;-122.154
5166700050;2015-02-11;3150000.0;5;3;2760;6350;1;0;0;3;7;1380;1958;0;47.5561;-122.379
2927600675;2014-06-09;2520000.0;4;2;2220;6500;2;0;3;4;8;0;1964;0;47.4519;-122.375
7686202580;2015-02-13;1033725.0;3;1;1270;7500;1;0;0;3;6;0;1954;0;47.4214;-122.316
5690500095;2014-08-26;3858750.0;3;4;2960;39370;2;0;0;3;10;0;1989;0;47.7452;-122.202
3876540630;2015-02-27;1078875.0;3;2;1330;8748;1;0;0;3;7;0;1986;0;47.2619;-122.298
2621400080;2015-01-28;1443750.0;4;3;2120;6754;2;0;0;3;7;0;1998;0;47.3629;-122.184
8097000190;2014-06-02;1837500.0;3;3;2680;7836;2;0;0;3;8;0;1990;2009;47.3203;-122.185
2624089181;2014-08-12;2047500.0;4;3;1790;47250;1;0;0;3;7;570;1987;0;47.5302;-121.746
8718500275;2014-07-15;2047500.0;3;3;1950;12240;1;0;0;3;7;700;1956;0;47.7401;-122.258
3575305495;2015-04-13;3465000.0;5;3;3740;14913;2;0;0;4;9;0;1979;0;47.6234;-122.059
411100020;2014-11-17;1627500.0;3;2;1140;8263;1;0;0;5;7;0;1950;0;47.7407;-122.327
9113200020;2014-06-12;3764250.0;3;3;2480;5137;2;0;0;3;9;0;2000;0;47.684;-122.164
2011400019;2014-12-30;1365000.0;5;3;2580;11250;1;0;0;3;7;1170;1964;0;47.397;-122.313
3912000020;2015-04-30;3911250.0;3;2;2290;5001;1;0;0;4;7;800;1960;0;47.6909;-122.339
8078370010;2015-02-18;2467500.0;4;3;2320;12042;1;0;0;4;7;1000;1975;0;47.763;-122.16
5104650020;2015-05-05;2252250.0;3;3;2530;8820;2;0;0;3;8;0;1997;0;47.42;-122.205
7417700664;2015-04-08;1155000.0;4;2;1400;7140;1;0;0;3;7;0;1969;0;47.7719;-122.309
3024079069;2014-09-11;1947750.0;4;1;1960;94525;2;0;0;3;6;0;1979;0;47.5418;-121.962
723069049;2014-07-24;1989750.0;5;3;3000;25175;1;0;0;4;7;1500;1961;0;47.497;-122.088
2210500019;2015-03-24;4921875.0;3;1;1320;8500;1;0;0;4;7;0;1954;0;47.6187;-122.226
5412400170;2015-04-14;1359750.0;3;2;1390;7120;1;0;0;3;7;0;1988;0;47.3786;-122.179
3288100290;2015-05-07;3176250.0;3;3;3230;9576;2;0;0;4;8;0;1966;0;47.7307;-122.183
5145000190;2014-11-03;1942237.5;3;1;1110;7603;1;0;0;3;7;0;1967;0;47.7262;-122.224
9536601045;2015-04-28;1194375.0;3;1;1540;9450;1;0;0;4;7;0;1960;0;47.3612;-122.315
8731981410;2014-11-21;1438500.0;4;3;2090;7400;1;0;0;3;9;420;1973;0;47.3178;-122.38
3574801350;2014-11-20;2152500.0;3;2;1410;8088;1;0;0;3;7;0;1987;0;47.7303;-122.227
1922069099;2014-05-23;1862700.0;3;2;1370;78408;1;0;0;5;7;0;1964;0;47.3867;-122.081
871001735;2014-09-11;3412500.0;4;3;1910;5120;1;0;0;3;8;610;1954;0;47.6534;-122.409
2022059308;2015-05-05;1853250.0;3;2;1678;13862;1;0;0;3;7;0;1994;0;47.3744;-122.19
2525300480;2015-03-04;1181118.75;3;1;960;12745;1;0;0;4;6;0;1977;0;47.3617;-122.03
7979900440;2015-05-12;3150000.0;2;2;2080;13054;1;0;1;3;7;0;1951;0;47.7435;-122.292
2558660290;2015-02-18;2296875.0;3;3;1790;7700;1;0;0;4;7;450;1976;0;47.7205;-122.168
8650300190;2014-05-21;2976750.0;3;3;2540;6093;2;0;0;3;9;0;1999;0;47.7042;-122.236
8643000225;2015-05-06;1181250.0;5;2;1790;11656;2;0;0;3;7;0;1963;0;47.3961;-122.308
945000250;2014-06-13;1942500.0;2;1;900;4600;1;0;0;3;6;0;1951;0;47.6918;-122.361
4101410050;2015-04-21;3543750.0;4;2;1900;8800;1;0;0;3;8;760;1975;0;47.6579;-122.197
1571100130;2014-09-04;1496250.0;3;1;1440;4268;1;0;0;3;7;400;1953;0;47.5468;-122.293
7932000078;2014-05-07;1627500.0;3;2;2070;37904;1;0;0;4;7;650;1973;0;47.425;-122.186
2592400170;2014-12-02;2493750.0;4;3;2240;7245;1;0;0;4;7;1100;1972;0;47.7161;-122.17
2425700005;2015-04-28;3990000.0;3;2;1410;15120;1;0;0;4;7;0;1950;0;47.5974;-122.195
9276201190;2014-05-20;2520000.0;4;3;2050;3960;1;0;0;4;7;870;1986;0;47.5808;-122.394
8644210050;2014-09-26;3617250.0;4;3;3220;16145;2;0;0;3;10;0;1993;0;47.5786;-121.995
2891000680;2015-04-27;1023750.0;3;2;1070;6110;1;0;0;4;7;0;1968;0;47.3249;-122.207
7366100080;2014-07-31;1669500.0;5;3;2820;9956;1;0;0;4;7;1410;1967;0;47.4715;-122.33
3211270170;2014-05-23;2121000.0;4;3;4060;35621;1;0;0;3;9;2030;1989;0;47.3059;-122.108
5437820080;2014-11-24;1128750.0;3;1;1260;7897;1;0;0;3;7;0;1979;0;47.1946;-122.003
8097000380;2014-08-18;1784475.0;3;3;2420;7423;2;0;0;3;8;0;1990;0;47.3199;-122.186
2591010290;2014-05-19;1496250.0;1;2;810;3211;2;0;0;4;7;0;1982;0;47.6939;-122.184
3226049478;2014-07-25;2257500.0;4;1;1350;9000;2;0;0;4;7;0;1964;0;47.6953;-122.332
7941500170;2014-12-02;1149750.0;3;1;970;7790;1;0;0;3;6;0;1967;0;47.3165;-122.325
1545801630;2014-07-21;1223250.0;3;2;1350;7686;1;0;0;3;7;0;1989;0;47.3609;-122.053
5151600480;2015-04-02;1302000.0;3;2;1840;19501;1;0;0;4;8;570;1972;0;47.3364;-122.318
2731600080;2015-04-22;2383500.0;5;3;2550;9200;1;0;0;4;8;970;1975;0;47.4673;-122.363
8899210680;2014-09-15;1884750.0;3;3;2430;7857;2;0;0;5;8;700;1980;0;47.4546;-122.211
6649300190;2014-09-03;2139375.0;5;2;2740;8230;2;0;0;3;7;530;1962;0;47.7352;-122.297
1312200080;2014-05-28;1176000.0;3;2;1560;7300;1;0;0;4;7;520;1964;0;47.3427;-122.281
1721801025;2014-07-18;1102500.0;2;1;1040;4590;1;0;0;3;7;0;1954;0;47.5078;-122.337
7942200050;2015-01-23;1370250.0;4;2;1820;9824;1;0;0;5;7;0;1968;0;47.3833;-122.093
9528100963;2014-08-06;3774750.0;3;3;1833;1706;3;0;0;3;9;0;1998;0;47.6827;-122.325
9297301495;2015-02-03;2310000.0;3;3;2160;3738;2;0;0;3;8;0;1994;0;47.5661;-122.375
192300020;2014-05-21;2756250.0;3;3;2100;10362;2;0;0;3;9;590;1998;0;47.4347;-121.417
9477100170;2014-07-21;1968750.0;3;2;1370;9720;2;0;0;3;7;0;1968;0;47.7302;-122.197
6705120280;2015-03-31;2247000.0;2;3;1414;1960;2;0;0;3;8;0;1986;0;47.5423;-122.189
